Geneid	Length	logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B	SE
TNC	9149	-0.9366250642560601	-1.04032638435356	-0.8329237441585559	6.730797399008581	-18.7365938814984	5.771626086318439e-15	4.810073180337791e-13	24.331205375638103	0.05290883678443982
PRKCD	3637	0.834986356304438	0.742367481683429	0.927605230925447	6.927254119172799	18.7020421917491	5.995928733855251e-15	4.931665970422539e-13	24.2750139396682	0.047254527867861724
FXYD3	2466	1.42953816650815	1.26966813314375	1.5894081998725602	5.29951748110239	18.5497406619166	7.0985421928161916e-15	5.652157703974219e-13	24.1997809216785	0.0815663435532679
TPX2	3664	-0.7785857387109449	-0.86508264400304	-0.6920888334188511	8.12057153177179	-18.6730400236903	6.19121945744858e-15	4.99331835081063e-13	24.1795001199577	0.04413107412861963
NDUFAF3	1693	-1.14792448761809	-1.27653708994688	-1.0193118852893002	5.560672295131	-18.515649354822198	7.37314165841603e-15	5.83359128212987e-13	24.1589545273422	0.06561867465754587
HMGN2	1969	-0.736784023206907	-0.81900023219011	-0.6545678142237039	8.25627834042204	-18.5905357394731	6.78390346952543e-15	5.436254953367779e-13	24.0811691803353	0.04194704539959338
FBN1	11695	-1.88952493502947	-2.1021182432677703	-1.67693162679117	3.49112081926656	-18.4379312062158	8.04137938917022e-15	6.172269210774339e-13	23.986150804850197	0.10846597359096946
MYC	2366	-0.7823066533821059	-0.869982474096982	-0.6946308326672299	8.36055795154359	-18.509996513483397	7.41973453210662e-15	5.83359128212987e-13	23.9845666348527	0.04473256158922248
SLC37A1	6174	0.8349157328181059	0.7409464860161509	0.928884979620062	6.887300641339481	18.4317279629606	8.09736941498273e-15	6.172269210774339e-13	23.971348050011603	0.04794349326630386
ZBTB10	10212	-0.971669008004139	-1.0807564920464499	-0.862581523961823	8.01123863444298	-18.4778985523892	7.690184487383009e-15	5.97262262222873e-13	23.960755945885502	0.05565687961342523
MKI67	13210	-0.9675968042409431	-1.07622843665488	-0.8589651718270039	8.60468370310912	-18.4776728060837	7.69212256762519e-15	5.97262262222873e-13	23.9423110127209	0.0554243022520092
ELF3	3387	0.843546820860328	0.748013573210896	0.93908006850976	6.1500311516035095	18.317398941496602	9.20542024306771e-15	6.97436111870239e-13	23.871972739520398	0.04874145288236326
TMEM87B	5285	1.3377255313082201	1.18539546089401	1.4900556017224198	4.9569985494648705	18.2175733195395	1.03021769376055e-14	7.604128691166859e-13	23.8375793366577	0.07771942368071677
QPCT	1703	2.19799067352801	1.95068008399101	2.44530126306502	3.7849098891324298	18.4370861750151	8.04898276494212e-15	6.172269210774339e-13	23.8076883207269	0.12617887221275773
TTYH3	4923	0.8859246586835821	0.785037294612848	0.9868120227543171	6.23835071403924	18.2166774128142	1.0312615029432198e-14	7.604128691166859e-13	23.765129838704	0.05147314493404825
FSTL1	3840	0.762882495282588	0.676391099054497	0.8493738915106791	7.63019639823108	18.2975901242487	9.412942882711072e-15	7.0886264443838e-13	23.7603516231905	0.044128263381679106
KIF2C	3526	-0.853916916525408	-0.9511721861349691	-0.756661646915847	6.40518916395976	-18.214264045807	1.03407877569664e-14	7.604128691166859e-13	23.7513758489047	0.049620035515082164
PCNA	1442	-0.8366260948263191	-0.931511330111885	-0.741740859540753	8.29471720708225	-18.2911882937661	9.48104865580437e-15	7.097161032707209e-13	23.7359909353189	0.04841083432937042
HIP1	8488	1.35302601077463	1.19804607991862	1.50800594163064	4.63950189901556	18.1108917937585	1.16260862109662e-14	8.44986649554e-13	23.7166660716049	0.07907139329388262
GABARAP	893	0.8928461604914381	0.79085772955523	0.9948345914276471	6.9532639078014	18.160795916706	1.09859806554198e-14	8.03133006862006e-13	23.6684342545994	0.05203491374296353
TSPAN1	1917	1.14164962183934	1.0104813814491098	1.27281786222957	4.52793000741329	18.0556570683326	1.23801252498012e-14	8.89561364550215e-13	23.654036859428896	0.06692257162766843
FGFR1	8596	1.16407825872545	1.03019367592776	1.29796284152315	4.84876900159142	18.036852819828802	1.26483241603843e-14	8.983903427782059e-13	23.6282824752909	0.06830846061106888
FAM234B	5082	1.01647213060163	0.899652717914639	1.1332915432886201	5.581542122005559	18.0505155394264	1.2452862874673001e-14	8.89561364550215e-13	23.6054707360155	0.05960174116683193
ACTL6A	1946	-0.9162088510817841	-1.02183389638484	-0.810583805778725	6.30107506794897	-17.9943733794738	1.3276738934397699e-14	9.37697815926023e-13	23.5088202140385	0.053890329236253795
ITGA6	6077	0.8335183738336008	0.737738717955395	0.9292980297118071	7.0538418656905195	18.053069678308603	1.2416673726020399e-14	8.89561364550215e-13	23.507176982091497	0.04886717136643165
DNA2	4740	-1.00914843503876	-1.12598706460032	-0.892309805477195	5.498960755324269	-17.9175138853195	1.44978775069134e-14	1.00687759285514e-12	23.471455109138	0.05961154569467477
SECISBP2L	7176	1.13443792437531	1.00318366094071	1.2656921878099	6.742657617402	17.9298423260445	1.42943788313082e-14	9.98290669107175e-13	23.4024899858072	0.06696646093601781
MLF2	1923	0.7860486000328921	0.6951513900905849	0.8769458099751991	7.947454587048121	17.939403514143	1.41386094183816e-14	9.929593052763392e-13	23.352822100837198	0.04637612752158526
ANTXR1	11875	0.9763040598088429	0.8627098150469991	1.08989830457069	5.84140159152487	17.8294489107947	1.6042272582769503e-14	1.09587130905575e-12	23.344574173404396	0.05795624732747219
TRIP13	3190	-1.01914021076682	-1.13790737385721	-0.900373047676443	5.836786773412401	-17.8010945675416	1.65752745476787e-14	1.1128414885415601e-12	23.3229140645594	0.060595491372644666
EZH2	6651	-0.940620423078323	-1.05011820935238	-0.831122636804266	5.987529839281441	-17.8204315915163	1.6209813654872e-14	1.10129826358453e-12	23.320642956452197	0.05586621748676377
CRAT	3141	0.9491790649213689	0.8383724797560609	1.05998565008668	5.76894295577849	17.770176150256	1.71775732264624e-14	1.1361737719788702e-12	23.294059980050896	0.05653397202311712
TMEM45B	2671	0.833183335249886	0.736293008794126	0.9300736617056461	6.38781963046128	17.838950841397104	1.58676799769008e-14	1.08990037028152e-12	23.2864823142608	0.049433840028449014
MANF	963	-0.924737134045742	-1.03225865353722	-0.8172156145542601	6.99508147703581	-17.8415284761902	1.58206598544195e-14	1.08990037028152e-12	23.279347841722803	0.054857918107897946
TTF2	9627	-1.24073731793651	-1.3858124430764398	-1.09566219279657	5.42065131876974	-17.741733195985397	1.7751811732559504e-14	1.16797578141435e-12	23.272067036824303	0.07401792098976272
PBK	2150	-0.97260067194475	-1.08609803156489	-0.8591033123246071	6.071411760606541	-17.776979023937	1.70431212094021e-14	1.1332769055251899e-12	23.262748162342895	0.05790681613272523
KLK3	1906	1.50472176164184	1.32843488430107	1.6810086389826	4.43107699901053	17.7070156010989	1.84799663956701e-14	1.2011286662952e-12	23.2516709469513	0.08994228435753315
BACE1	6020	1.15095048375528	1.0160872512094499	1.28581371630111	5.03199011364265	17.704033703574396	1.8543943092150502e-14	1.2011286662952e-12	23.249060346038604	0.06880777170705618
CD82	2433	1.5369536955305503	1.35709821442204	1.71680917663906	3.5670922517092003	17.727449586950897	1.8047700723737803e-14	1.1812267368976202e-12	23.222826771820003	0.09176300056556634
RARRES3	765	2.02575899205249	1.78971696567624	2.2618010184287503	3.6758922213911402	17.803590397852897	1.6527625557852498e-14	1.1128414885415601e-12	23.207886879806498	0.12042960529400773
ZNF30	3905	1.20790305419605	1.0658888553203	1.34991725307179	5.004049870246179	17.644504391477998	1.98706447276143e-14	1.2673618864281002e-12	23.1802551919641	0.07245622391619641
ATP8A2	17521	1.2371489607456498	1.09148307466618	1.3828148468251202	4.461708221965269	17.6186769541989	2.0476683508215998e-14	1.2928233360414498e-12	23.150046849368803	0.07431932963238269
CABLES2	3785	-1.25519382055114	-1.40333473492437	-1.10705290617791	4.75939410927687	-17.577006955303	2.1495423342853402e-14	1.35032305130156e-12	23.1060627778892	0.07558209917001535
P2RY1	6747	-1.13322444731714	-1.26722969789279	-0.999219196741492	4.878674338085901	-17.5429761490091	2.2366556435635503e-14	1.3980216100094e-12	23.0613191490971	0.06837002580390254
CORO1B	1979	0.803060058284903	0.708715451997381	0.8974046645724251	7.21401599212902	17.657942672891	1.95627421526777e-14	1.2541222546185801e-12	23.038477744519895	0.04813500320791942
PRC1	3190	-0.686708348176375	-0.7672671169073672	-0.606149579445383	8.23194126766745	-17.683517651635	1.8990423051784502e-14	1.2237076214966899e-12	23.025715524064303	0.04110141261785311
SPCS3	4596	-1.2723147154661498	-1.42321584599798	-1.12141358493432	5.45363157139971	-17.4908618575262	2.37726188075721e-14	1.46394831385941e-12	22.9739512888502	0.07699037272032141
TMEM65	5566	1.05428617499159	0.929207817407187	1.179364532576	5.93534200931245	17.485799519168197	2.3914028056087297e-14	1.4654375722017099e-12	22.9490744074125	0.0638154885634727
C12orf75	1366	1.22654213337685	1.08060453574124	1.37247973101246	5.00054136577769	17.4350995568577	2.53795963226028e-14	1.5327069257432701e-12	22.925525737553603	0.07445795797735204
NUPR1	912	0.8329898094338309	0.734389580804093	0.93159003806357	7.38630857663188	17.5255202682848	2.2827604738724703e-14	1.41974073054128e-12	22.8792347545434	0.05030623909680536
FDPS	1647	-0.8161329688140551	-0.9130046070072041	-0.7192613306209059	6.904575521227031	-17.4772633780388	2.41544626192136e-14	1.4729509131843401e-12	22.851382894000203	0.04942430520058627
MYD88	2874	1.20271651717093	1.0589559682835301	1.34647706605834	4.788222071779519	17.3553232103916	2.7878162805736697e-14	1.62095308481169e-12	22.845958669752804	0.07334721882010457
PLXNA3	6884	1.0721697302589699	0.944141280945857	1.20019817957209	5.210483696038679	17.3726555785128	2.7314324609933204e-14	1.61064326390931e-12	22.8407978605613	0.06532063740465126
UBE2C	1259	-0.878708165772507	-0.983143047319063	-0.774273284225952	6.832371049389441	-17.454533126436502	2.4807068318341298e-14	1.50540369440575e-12	22.8273600908847	0.05328310282987526
FAM8A1	4745	1.3821310429581397	1.21673114681614	1.54753093910014	4.3749375853083805	17.334971896557697	2.85557322234628e-14	1.64504704389635e-12	22.8136682170896	0.08438770211326531
CDC42EP2	2134	1.3696629272652798	1.20563458548154	1.53369126904902	4.07167960619187	17.3222363262356	2.8988459748996795e-14	1.6623152996431599e-12	22.806519741020605	0.08368792948150001
SERBP1	6764	-0.724584871884257	-0.8104052402518129	-0.6387645035167021	8.94391944391574	-17.514915286440402	2.311253429173e-14	1.4303455008956299e-12	22.8021443336277	0.043785902228344595
SAMHD1	4994	0.909158208266207	0.800596316415363	1.0177201001170502	6.06298361354022	17.3728557699603	2.7307882092385803e-14	1.61064326390931e-12	22.7778661243159	0.05538872033206305
RNF152	9559	2.03368109094722	1.79424303628786	2.27311914560658	3.02827003862769	17.6197129242748	2.04520072706912e-14	1.2928233360414498e-12	22.7608077885738	0.12216227278538774
SMC3	4112	-0.7579383064351891	-0.848182535579916	-0.667694077290461	7.499130648146879	-17.423025425767502	2.5742232923153302e-14	1.54713295082856e-12	22.7596598412543	0.04604297405343238
MBP	9002	0.8602640679477191	0.757437791403663	0.963090344491775	6.29741167121203	17.3554878788803	2.78727492684845e-14	1.62095308481169e-12	22.738031818762497	0.05246238599186531
CENPU	2702	-0.8641736134867629	-0.967460794508061	-0.760886432465465	6.71285325506237	-17.3565630375669	2.7837429957988496e-14	1.62095308481169e-12	22.718116426505297	0.05269754133739695
KPNA2	2712	-0.67995920300488	-0.7609932666383471	-0.598925139371413	8.16258993841026	-17.407018507059696	2.62313345435301e-14	1.5689852302807199e-12	22.6970839973314	0.041343910017075026
NOP56	2193	-0.7353872071764259	-0.823112021502559	-0.6476623928502939	8.644277422203	-17.3901274904666	2.67579685481613e-14	1.59286364200269e-12	22.6595387552515	0.04475755832965946
RRM1	3574	-0.7383181439610199	-0.826600326224963	-0.650035961697077	7.52846433386041	-17.3492072158156	2.8080006774302996e-14	1.62513039206279e-12	22.6584070488585	0.04504192972650154
TACC3	3404	-0.8254651753268921	-0.924359641779866	-0.726570708873918	7.04173655333352	-17.315535108573002	2.92188924338255e-14	1.66787842153083e-12	22.652158252045805	0.05045636043519082
AURKB	1772	-1.04785629557275	-1.17447566955001	-0.921236921595494	5.17763544119819	-17.167644756221	3.48214660929402e-14	1.9520320521427998e-12	22.6060640364088	0.06460172141696839
HIF1A	4395	0.8441906286221039	0.742741157268995	0.9456400999752129	7.924671663058421	17.2623489510029	3.11169047979712e-14	1.76014672796126e-12	22.5415952447331	0.0517599343638311
PMEPA1	5517	-0.618838442158388	-0.6930196408897829	-0.544657243426994	9.53523003778204	-17.3058362538599	2.955579142355e-14	1.6794406753899902e-12	22.5289811026794	0.037847550373160434
C1orf115	2972	1.08667785477171	0.955024786858818	1.21833092268459	5.62074851962804	17.122965664017	3.67261029584975e-14	2.04961166555436e-12	22.5249555456065	0.06716993260861531
RMDN3	3541	-1.10463818306317	-1.23906611950244	-0.9702102466239041	4.95706924879141	-17.0466746381757	4.02334758172855e-14	2.19632611874186e-12	22.4743274551752	0.06858568185676935
FANCI	4793	-0.685001197706646	-0.76760810377378	-0.602394291639513	7.89077928967464	-17.2022053337263	3.34189524279249e-14	1.8818483076643602e-12	22.4589532205192	0.04214638064649669
FUT8	8698	0.90055909684889	0.791142107011537	1.00997608668624	6.2835476323503805	17.0740523152388	3.89362891576919e-14	2.1348357489487098e-12	22.428158744607202	0.05582499481497525
HJURP	3189	-0.805669469369835	-0.9034483705466101	-0.7078905681930591	6.413727931816571	-17.0931028992784	3.80594301675035e-14	2.1145819401064897e-12	22.4249452140036	0.04988719447794669
ABCC3	6402	2.8446459173907797	2.51307097493964	3.17622085984192	2.35674179597036	17.7973633099291	1.66467769264276e-14	1.1128414885415601e-12	22.4237581206107	0.1691708890056837
INCENP	6502	-0.863890781368825	-0.968803623150288	-0.7589779395873621	6.32577427236146	-17.082024550090303	3.8566808640970596e-14	2.12389284062015e-12	22.413165730787302	0.05352696009258313
RACGAP1	4166	-0.739436116134049	-0.829225344026486	-0.6496468882416129	7.52089671804584	-17.0838431285221	3.848303807352259e-14	2.12389284062015e-12	22.338675208921103	0.04581083055736558
FBXO21	4575	0.8783005426272701	0.7712462525909759	0.985354832663563	6.85201151195259	17.0195560871299	4.1562854464033094e-14	2.2492521370341e-12	22.3120381539012	0.05461953573280284
GGT1	2976	1.34065974311632	1.17614498157447	1.5051745046581702	3.78837804796823	16.9052987269822	4.76872093370936e-14	2.50322294882059e-12	22.3097588541145	0.08393610282747453
IHH	2072	1.0062477951561	0.8828894074150309	1.12960618289716	4.93761993678359	16.9217552830116	4.6750075277767096e-14	2.46982616886813e-12	22.294355315708103	0.06293795292911457
FANCD2	6149	-0.7631259151132509	-0.856272120969529	-0.669979709256972	6.96082482208913	-16.9957441890147	4.27678891247071e-14	2.3044887152929504e-12	22.268604377027103	0.04752357441646861
CREB3L4	2033	0.864203578792495	0.758543208408207	0.969863949176783	6.25339395477594	16.967313518414198	4.42545186955405e-14	2.3743593914719e-12	22.264072086421297	0.05390835223688163
LIMCH1	9992	0.761037530312708	0.668390920635825	0.853684139989592	8.18736133770655	17.0406319335905	4.052580750498e-14	2.2026657374772003e-12	22.255811558987197	0.047268678406573235
LRRC75B	1994	1.2289299182722802	1.07716842479489	1.3806914117496598	5.10515730633304	16.798661480780698	5.4254091271425105e-14	2.8083271796645296e-12	22.1589258625559	0.07742933340682902
USP16	3283	0.7460120427178979	0.65445153936175	0.8375725460740459	7.142013170754991	16.902339461706198	4.78577941579171e-14	2.50322294882059e-12	22.144562104722	0.04671454252864689
FGFRL1	3374	0.985210448110921	0.86459721197577	1.10582368424607	7.4746349677662005	16.9450631557355	4.54555101622699e-14	2.42837321597665e-12	22.143983004404898	0.061537365375076536
FAM222B	5531	0.8706055733628879	0.7631639834652699	0.9780471632605059	6.0607661893065705	16.809630601770802	5.3537098368814205e-14	2.78861361128561e-12	22.1209071452673	0.05481713770286632
SPAG5	3808	-0.6471257331535171	-0.72646462356535	-0.5677868427416851	8.10058498423652	-16.9204418843869	4.68241582290814e-14	2.46982616886813e-12	22.1076065699541	0.04047902572032268
SREBF2	7428	-0.7454820933749939	-0.8368504211530259	-0.6541137655969621	8.33545319964503	-16.9258579811755	4.6519446288423304e-14	2.46982616886813e-12	22.1063983113352	0.046616493764301985
FKBP9	5800	1.04925972892751	0.9190448290562092	1.17947462879881	5.36421792242653	16.7159658964448	5.999222499178579e-14	3.06107267192781e-12	22.0522779712118	0.06643617340372471
UGT8	10038	-0.870923807940503	-0.9784879368310408	-0.763359679049965	6.559321741932219	-16.7966182332061	5.43887495608431e-14	2.8083271796645296e-12	22.0517682023437	0.054879657597213215
POLA2	5281	-0.7807257459554828	-0.877167327296898	-0.684284164614069	7.051652870833111	-16.793581701300003	5.45895132116215e-14	2.8083271796645296e-12	22.0036870664816	0.04920488843949717
GLRX	1658	1.12666589809135	0.986158003832308	1.2671737923503898	4.7599588299272595	16.6342635118447	6.62851290925857e-14	3.2882158682000494e-12	21.978075109354	0.0716877011525719
FAM83D	2926	-0.8017645730271421	-0.9012455425940441	-0.702283603460239	6.17616823703184	-16.719219755483998	5.97548897301438e-14	3.06107267192781e-12	21.976552085345396	0.050755596717807425
SRGAP3	15563	1.06760695341436	0.9346536800877991	1.20056022674091	5.18478623645384	16.6579484025243	6.43930257715461e-14	3.21990886068039e-12	21.968045996985396	0.0678333027176303
